img_id,fold
TCGA-A2-A3XS-DX1_xmin21421_ymin37486_MPP-0.2500_2152_1770,4
TCGA-A2-A3XS-DX1_xmin21421_ymin37486_MPP-0.2500_2152_2655,4
TCGA-A2-A3XS-DX1_xmin21421_ymin37486_MPP-0.2500_2152_3539,1
TCGA-A2-A3XS-DX1_xmin21421_ymin37486_MPP-0.2500_2152_4423,0
TCGA-A2-A3XS-DX1_xmin21421_ymin37486_MPP-0.2500_2152_885,3
TCGA-A2-A3XS-DX1_xmin21421_ymin37486_MPP-0.2500_718_0,2
TCGA-A2-A3XS-DX1_xmin21421_ymin37486_MPP-0.2500_718_1770,1
TCGA-A2-A3XS-DX1_xmin21421_ymin37486_MPP-0.2500_718_2655,3
TCGA-A2-A3XS-DX1_xmin21421_ymin37486_MPP-0.2500_718_3539,2
TCGA-A2-A3XS-DX1_xmin21421_ymin37486_MPP-0.2500_718_4423,2
TCGA-A2-A3XS-DX1_xmin21421_ymin37486_MPP-0.2500_718_885,3
TCGA-A2-A3XT-DX1_xmin83566_ymin29931_MPP-0.2500_0_0,1
TCGA-A2-A3XT-DX1_xmin83566_ymin29931_MPP-0.2500_0_1988,2
TCGA-A2-A3XT-DX1_xmin83566_ymin29931_MPP-0.2500_0_2981,3
TCGA-A2-A3XT-DX1_xmin83566_ymin29931_MPP-0.2500_0_3974,3
TCGA-A2-A3XT-DX1_xmin83566_ymin29931_MPP-0.2500_0_994,4
TCGA-A2-A3XT-DX1_xmin83566_ymin29931_MPP-0.2500_1649_0,0
TCGA-A2-A3XT-DX1_xmin83566_ymin29931_MPP-0.2500_1649_1988,1
TCGA-A2-A3XT-DX1_xmin83566_ymin29931_MPP-0.2500_1649_2981,0
TCGA-A2-A3XT-DX1_xmin83566_ymin29931_MPP-0.2500_1649_3974,1
TCGA-A2-A3XT-DX1_xmin83566_ymin29931_MPP-0.2500_1649_994,1
TCGA-A2-A3XT-DX1_xmin83566_ymin29931_MPP-0.2500_825_0,2
TCGA-A2-A3XT-DX1_xmin83566_ymin29931_MPP-0.2500_825_1988,1
TCGA-A2-A3XT-DX1_xmin83566_ymin29931_MPP-0.2500_825_2981,1
TCGA-A2-A3XT-DX1_xmin83566_ymin29931_MPP-0.2500_825_3974,4
TCGA-A2-A3XT-DX1_xmin83566_ymin29931_MPP-0.2500_825_994,4
TCGA-A2-A3XU-DX1_xmin33329_ymin26157_MPP-0.2500_0_0,2
TCGA-A2-A3XU-DX1_xmin33329_ymin26157_MPP-0.2500_0_1822,0
TCGA-A2-A3XU-DX1_xmin33329_ymin26157_MPP-0.2500_0_2733,4
TCGA-A2-A3XU-DX1_xmin33329_ymin26157_MPP-0.2500_0_3643,0
TCGA-A2-A3XU-DX1_xmin33329_ymin26157_MPP-0.2500_0_911,4
TCGA-A2-A3XU-DX1_xmin33329_ymin26157_MPP-0.2500_1968_0,3
TCGA-A2-A3XU-DX1_xmin33329_ymin26157_MPP-0.2500_1968_1822,4
TCGA-A2-A3XU-DX1_xmin33329_ymin26157_MPP-0.2500_1968_2733,3
TCGA-A2-A3XU-DX1_xmin33329_ymin26157_MPP-0.2500_1968_3643,1
TCGA-A2-A3XU-DX1_xmin33329_ymin26157_MPP-0.2500_1968_911,1
TCGA-A2-A3XU-DX1_xmin33329_ymin26157_MPP-0.2500_984_0,4
TCGA-A2-A3XU-DX1_xmin33329_ymin26157_MPP-0.2500_984_1822,0
TCGA-A2-A3XU-DX1_xmin33329_ymin26157_MPP-0.2500_984_2733,4
TCGA-A2-A3XU-DX1_xmin33329_ymin26157_MPP-0.2500_984_3643,0
TCGA-A2-A3XU-DX1_xmin33329_ymin26157_MPP-0.2500_984_911,2
TCGA-A2-A3XX-DX1_xmin69942_ymin41560_MPP-0.2500_0_0,2
TCGA-A2-A3XX-DX1_xmin69942_ymin41560_MPP-0.2500_0_1002,4
TCGA-A2-A3XX-DX1_xmin69942_ymin41560_MPP-0.2500_0_2004,0
TCGA-A2-A3XX-DX1_xmin69942_ymin41560_MPP-0.2500_1505_0,3
TCGA-A2-A3XX-DX1_xmin69942_ymin41560_MPP-0.2500_1505_1002,3
TCGA-A2-A3XX-DX1_xmin69942_ymin41560_MPP-0.2500_1505_2004,1
TCGA-A2-A3XX-DX1_xmin69942_ymin41560_MPP-0.2500_753_0,4
TCGA-A2-A3XX-DX1_xmin69942_ymin41560_MPP-0.2500_753_1002,0
TCGA-A2-A3XX-DX1_xmin69942_ymin41560_MPP-0.2500_753_2004,3
TCGA-A2-A3XY-DX1_xmin76297_ymin35510_MPP-0.2500_0_0,4
TCGA-A2-A3XY-DX1_xmin76297_ymin35510_MPP-0.2500_0_1996,3
TCGA-A2-A3XY-DX1_xmin76297_ymin35510_MPP-0.2500_0_2993,3
TCGA-A2-A3XY-DX1_xmin76297_ymin35510_MPP-0.2500_0_998,1
TCGA-A2-A3XY-DX1_xmin76297_ymin35510_MPP-0.2500_1759_0,0
TCGA-A2-A3XY-DX1_xmin76297_ymin35510_MPP-0.2500_1759_1996,2
TCGA-A2-A3XY-DX1_xmin76297_ymin35510_MPP-0.2500_1759_2993,3
TCGA-A2-A3XY-DX1_xmin76297_ymin35510_MPP-0.2500_1759_998,4
TCGA-A2-A3XY-DX1_xmin76297_ymin35510_MPP-0.2500_2638_0,3
TCGA-A2-A3XY-DX1_xmin76297_ymin35510_MPP-0.2500_2638_1996,2
TCGA-A2-A3XY-DX1_xmin76297_ymin35510_MPP-0.2500_2638_2993,3
TCGA-A2-A3XY-DX1_xmin76297_ymin35510_MPP-0.2500_2638_998,4
TCGA-A2-A3XY-DX1_xmin76297_ymin35510_MPP-0.2500_880_0,3
TCGA-A2-A3XY-DX1_xmin76297_ymin35510_MPP-0.2500_880_1996,4
TCGA-A2-A3XY-DX1_xmin76297_ymin35510_MPP-0.2500_880_2993,0
TCGA-A2-A3XY-DX1_xmin76297_ymin35510_MPP-0.2500_880_998,4
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_0_0,2
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_0_1946,3
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_0_2919,4
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_0_3892,0
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_0_4865,0
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_0_5838,2
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_0_973,1
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_1929_0,2
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_1929_1946,3
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_1929_2919,1
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_1929_3892,0
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_1929_4865,3
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_1929_5838,4
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_1929_973,3
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_2893_0,3
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_2893_1946,4
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_2893_2919,4
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_2893_3892,1
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_2893_4865,2
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_2893_5838,2
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_2893_973,1
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_965_0,3
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_965_1946,1
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_965_2919,2
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_965_3892,3
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_965_4865,3
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_965_5838,3
TCGA-A7-A0CE-DX1_xmin58461_ymin18750_MPP-0.2500_965_973,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_0_0,0
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_0_1926,0
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_0_2888,0
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_0_3850,3
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_0_963,3
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_1018_0,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_1018_1926,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_1018_2888,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_1018_3850,2
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_1018_963,2
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_2036_0,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_2036_1926,3
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_2036_2888,3
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_2036_3850,3
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_2036_963,2
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_3053_0,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_3053_1926,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_3053_2888,0
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_3053_3850,3
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_3053_963,1
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_4070_0,3
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_4070_1926,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_4070_2888,0
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_4070_3850,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_4070_963,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_5087_0,0
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_5087_1926,4
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_5087_2888,3
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_5087_3850,3
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_5087_963,0
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_6104_0,3
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_6104_1926,3
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_6104_2888,3
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_6104_3850,3
TCGA-A7-A0DA-DX1_xmin43731_ymin18175_MPP-0.2500_6104_963,3
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_0_0,2
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_0_1797,4
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_0_2695,3
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_0_3593,1
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_0_4491,2
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_0_899,3
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_1946_0,1
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_1946_1797,1
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_1946_2695,0
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_1946_3593,3
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_1946_4491,4
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_1946_899,1
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_2919_0,4
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_2919_1797,2
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_2919_2695,0
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_2919_3593,2
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_2919_4491,1
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_2919_899,1
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_3891_0,3
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_3891_1797,0
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_3891_2695,2
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_3891_3593,1
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_3891_4491,0
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_3891_899,0
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_973_0,3
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_973_1797,1
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_973_2695,3
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_973_3593,1
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_973_4491,0
TCGA-A7-A26F-DX1_xmin72969_ymin11489_MPP-0.2500_973_899,0
TCGA-A7-A26G-DX1_xmin77919_ymin10728_MPP-0.2500_0_0,0
TCGA-A7-A26G-DX1_xmin77919_ymin10728_MPP-0.2500_0_1818,3
TCGA-A7-A26G-DX1_xmin77919_ymin10728_MPP-0.2500_0_909,2
TCGA-A7-A26G-DX1_xmin77919_ymin10728_MPP-0.2500_460_0,3
TCGA-A7-A26G-DX1_xmin77919_ymin10728_MPP-0.2500_460_1818,0
TCGA-A7-A26G-DX1_xmin77919_ymin10728_MPP-0.2500_460_909,0
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500_0_0,2
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500_0_1550,2
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500_0_2325,4
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500_0_775,3
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500_1502_0,2
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500_1502_1550,1
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500_1502_2325,2
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500_1502_775,2
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500_751_0,2
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500_751_1550,0
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500_751_2325,0
TCGA-A7-A26I-DX1_xmin9689_ymin25668_MPP-0.2500_751_775,4
TCGA-A7-A4SD-DX1_xmin53807_ymin11871_MPP-0.2500_0_0,1
TCGA-A7-A4SD-DX1_xmin53807_ymin11871_MPP-0.2500_0_1035,2
TCGA-A7-A4SD-DX1_xmin53807_ymin11871_MPP-0.2500_0_518,2
TCGA-A7-A4SD-DX1_xmin53807_ymin11871_MPP-0.2500_1380_0,3
TCGA-A7-A4SD-DX1_xmin53807_ymin11871_MPP-0.2500_1380_1035,2
TCGA-A7-A4SD-DX1_xmin53807_ymin11871_MPP-0.2500_1380_518,3
TCGA-A7-A4SD-DX1_xmin53807_ymin11871_MPP-0.2500_2069_0,0
TCGA-A7-A4SD-DX1_xmin53807_ymin11871_MPP-0.2500_2069_1035,2
TCGA-A7-A4SD-DX1_xmin53807_ymin11871_MPP-0.2500_2069_518,1
TCGA-A7-A4SD-DX1_xmin53807_ymin11871_MPP-0.2500_690_0,1
TCGA-A7-A4SD-DX1_xmin53807_ymin11871_MPP-0.2500_690_1035,1
TCGA-A7-A4SD-DX1_xmin53807_ymin11871_MPP-0.2500_690_518,2
TCGA-A7-A4SE-DX1_xmin50530_ymin11318_MPP-0.2500_0_0,0
TCGA-A7-A4SE-DX1_xmin50530_ymin11318_MPP-0.2500_0_358,0
TCGA-A7-A4SE-DX1_xmin50530_ymin11318_MPP-0.2500_224_0,0
TCGA-A7-A4SE-DX1_xmin50530_ymin11318_MPP-0.2500_224_358,1
TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_0_0,3
TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_0_1912,0
TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_0_2867,2
TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_0_956,0
TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_1628_0,4
TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_1628_1912,1
TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_1628_2867,0
TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_1628_956,2
TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_814_0,4
TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_814_1912,3
TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_814_2867,1
TCGA-A7-A5ZV-DX1_xmin103009_ymin26581_MPP-0.2500_814_956,2
TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500_0_0,2
TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500_0_1748,4
TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500_0_2621,0
TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500_0_3494,4
TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500_0_874,1
TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500_1013_0,2
TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500_1013_1748,1
TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500_1013_2621,4
TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500_1013_3494,1
TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500_1013_874,3
TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500_2026_0,1
TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500_2026_1748,2
TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500_2026_2621,0
TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500_2026_3494,0
TCGA-A7-A6VV-DX1_xmin48674_ymin37475_MPP-0.2500_2026_874,2
TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500_0_0,2
TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500_0_1390,2
TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500_0_2085,0
TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500_0_695,4
TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500_1415_0,2
TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500_1415_1390,1
TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500_1415_2085,3
TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500_1415_695,0
TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500_2122_0,0
TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500_2122_1390,2
TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500_2122_2085,1
TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500_2122_695,2
TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500_708_0,0
TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500_708_1390,2
TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500_708_2085,4
TCGA-A7-A6VW-DX1_xmin69350_ymin15716_MPP-0.2500_708_695,2
TCGA-A7-A6VY-DX1_xmin7308_ymin29955_MPP-0.2500_0_0,0
TCGA-A7-A6VY-DX1_xmin7308_ymin29955_MPP-0.2500_0_1869,4
TCGA-A7-A6VY-DX1_xmin7308_ymin29955_MPP-0.2500_0_935,4
TCGA-A7-A6VY-DX1_xmin7308_ymin29955_MPP-0.2500_1214_0,2
TCGA-A7-A6VY-DX1_xmin7308_ymin29955_MPP-0.2500_1214_1869,2
TCGA-A7-A6VY-DX1_xmin7308_ymin29955_MPP-0.2500_1214_935,3
TCGA-A7-A6VY-DX1_xmin7308_ymin29955_MPP-0.2500_607_0,1
TCGA-A7-A6VY-DX1_xmin7308_ymin29955_MPP-0.2500_607_1869,3
TCGA-A7-A6VY-DX1_xmin7308_ymin29955_MPP-0.2500_607_935,0
TCGA-A8-A07C-DX1_xmin23538_ymin17397_MPP-0.2500_0_0,1
TCGA-A8-A07C-DX1_xmin23538_ymin17397_MPP-0.2500_0_1699,3
TCGA-A8-A07C-DX1_xmin23538_ymin17397_MPP-0.2500_0_2548,2
TCGA-A8-A07C-DX1_xmin23538_ymin17397_MPP-0.2500_0_850,2
TCGA-A8-A07C-DX1_xmin23538_ymin17397_MPP-0.2500_1933_0,2
TCGA-A8-A07C-DX1_xmin23538_ymin17397_MPP-0.2500_1933_1699,1
TCGA-A8-A07C-DX1_xmin23538_ymin17397_MPP-0.2500_1933_2548,0
TCGA-A8-A07C-DX1_xmin23538_ymin17397_MPP-0.2500_1933_850,4
TCGA-A8-A07C-DX1_xmin23538_ymin17397_MPP-0.2500_967_0,3
TCGA-A8-A07C-DX1_xmin23538_ymin17397_MPP-0.2500_967_1699,4
TCGA-A8-A07C-DX1_xmin23538_ymin17397_MPP-0.2500_967_2548,0
TCGA-A8-A07C-DX1_xmin23538_ymin17397_MPP-0.2500_967_850,4
TCGA-A8-A07O-DX1_xmin11777_ymin16227_MPP-0.2500_0_0,0
TCGA-A8-A07O-DX1_xmin11777_ymin16227_MPP-0.2500_0_1927,3
TCGA-A8-A07O-DX1_xmin11777_ymin16227_MPP-0.2500_0_2890,1
TCGA-A8-A07O-DX1_xmin11777_ymin16227_MPP-0.2500_0_3853,0
TCGA-A8-A07O-DX1_xmin11777_ymin16227_MPP-0.2500_0_964,2
TCGA-A8-A07O-DX1_xmin11777_ymin16227_MPP-0.2500_1480_0,1
TCGA-A8-A07O-DX1_xmin11777_ymin16227_MPP-0.2500_1480_1927,2
TCGA-A8-A07O-DX1_xmin11777_ymin16227_MPP-0.2500_1480_2890,2
TCGA-A8-A07O-DX1_xmin11777_ymin16227_MPP-0.2500_1480_3853,0
TCGA-A8-A07O-DX1_xmin11777_ymin16227_MPP-0.2500_1480_964,3
TCGA-A8-A07O-DX1_xmin11777_ymin16227_MPP-0.2500_740_0,3
TCGA-A8-A07O-DX1_xmin11777_ymin16227_MPP-0.2500_740_1927,0
TCGA-A8-A07O-DX1_xmin11777_ymin16227_MPP-0.2500_740_2890,3
TCGA-A8-A07O-DX1_xmin11777_ymin16227_MPP-0.2500_740_3853,4
TCGA-A8-A07O-DX1_xmin11777_ymin16227_MPP-0.2500_740_964,4
TCGA-A8-A08R-DX1_xmin14220_ymin13782_MPP-0.2500_0_0,3
TCGA-A8-A08R-DX1_xmin14220_ymin13782_MPP-0.2500_0_1612,0
TCGA-A8-A08R-DX1_xmin14220_ymin13782_MPP-0.2500_0_2418,2
TCGA-A8-A08R-DX1_xmin14220_ymin13782_MPP-0.2500_0_806,0
TCGA-A8-A08R-DX1_xmin14220_ymin13782_MPP-0.2500_1547_0,1
TCGA-A8-A08R-DX1_xmin14220_ymin13782_MPP-0.2500_1547_1612,4
TCGA-A8-A08R-DX1_xmin14220_ymin13782_MPP-0.2500_1547_2418,1
TCGA-A8-A08R-DX1_xmin14220_ymin13782_MPP-0.2500_1547_806,0
TCGA-A8-A08R-DX1_xmin14220_ymin13782_MPP-0.2500_774_0,4
TCGA-A8-A08R-DX1_xmin14220_ymin13782_MPP-0.2500_774_1612,0
TCGA-A8-A08R-DX1_xmin14220_ymin13782_MPP-0.2500_774_2418,4
TCGA-A8-A08R-DX1_xmin14220_ymin13782_MPP-0.2500_774_806,3
TCGA-A8-A09X-DX1_xmin55379_ymin38394_MPP-0.2500_0_0,2
TCGA-A8-A09X-DX1_xmin55379_ymin38394_MPP-0.2500_0_1689,3
TCGA-A8-A09X-DX1_xmin55379_ymin38394_MPP-0.2500_0_2533,2
TCGA-A8-A09X-DX1_xmin55379_ymin38394_MPP-0.2500_0_845,4
TCGA-A8-A09X-DX1_xmin55379_ymin38394_MPP-0.2500_1428_0,2
TCGA-A8-A09X-DX1_xmin55379_ymin38394_MPP-0.2500_1428_1689,0
TCGA-A8-A09X-DX1_xmin55379_ymin38394_MPP-0.2500_1428_2533,3
TCGA-A8-A09X-DX1_xmin55379_ymin38394_MPP-0.2500_1428_845,4
TCGA-A8-A09X-DX1_xmin55379_ymin38394_MPP-0.2500_2142_0,1
TCGA-A8-A09X-DX1_xmin55379_ymin38394_MPP-0.2500_2142_1689,4
TCGA-A8-A09X-DX1_xmin55379_ymin38394_MPP-0.2500_2142_2533,2
TCGA-A8-A09X-DX1_xmin55379_ymin38394_MPP-0.2500_2142_845,2
TCGA-A8-A09X-DX1_xmin55379_ymin38394_MPP-0.2500_714_0,2
TCGA-A8-A09X-DX1_xmin55379_ymin38394_MPP-0.2500_714_1689,3
TCGA-A8-A09X-DX1_xmin55379_ymin38394_MPP-0.2500_714_2533,3
TCGA-A8-A09X-DX1_xmin55379_ymin38394_MPP-0.2500_714_845,2
TCGA-AC-A2BK-DX1_xmin15426_ymin8344_MPP-0.2500_0_0,0
TCGA-AC-A2BK-DX1_xmin15426_ymin8344_MPP-0.2500_0_1510,3
TCGA-AC-A2BK-DX1_xmin15426_ymin8344_MPP-0.2500_0_2265,2
TCGA-AC-A2BK-DX1_xmin15426_ymin8344_MPP-0.2500_0_755,3
TCGA-AC-A2BK-DX1_xmin15426_ymin8344_MPP-0.2500_1558_0,0
TCGA-AC-A2BK-DX1_xmin15426_ymin8344_MPP-0.2500_1558_1510,4
TCGA-AC-A2BK-DX1_xmin15426_ymin8344_MPP-0.2500_1558_2265,4
TCGA-AC-A2BK-DX1_xmin15426_ymin8344_MPP-0.2500_1558_755,3
TCGA-AC-A2BK-DX1_xmin15426_ymin8344_MPP-0.2500_779_0,1
TCGA-AC-A2BK-DX1_xmin15426_ymin8344_MPP-0.2500_779_1510,1
TCGA-AC-A2BK-DX1_xmin15426_ymin8344_MPP-0.2500_779_2265,4
TCGA-AC-A2BK-DX1_xmin15426_ymin8344_MPP-0.2500_779_755,4
